Tayo Fusión Burger;41;4,5;2.680;['10', '16'];['Fusión', ' Americana', ' Peruana'];['Comidas', ' Cenas', ' Bebidas'];Av. De Brasil 19H, 28020 Madrid España;['2', '1', '4', '11', '21'];
La Gitana;242;3,5;44;nan;['Mediterránea', ' Española', ' Marisco'];nan;Calle Goya, 1, 28222 Majadahonda España;['25', '11', '46', '97', '57'];
Bowl Bar;24;4,5;2.681;nan;['Mediterránea'];nan;Calle de Quintana 28, 28008 Madrid España;['1', '0', '0', '3', '17'];
Maluvia;29;4,5;2.682;nan;['Mediterránea', ' Española'];nan;Calle San Agustín18, 28014 Madrid España;['0', '3', '0', '3', '18'];
Restaurante El Inca;241;3,5;2.683;['12', '30'];['Peruana', ' Latina'];['Opciones vegetarianas'];Calle Gravina 23, 28004 Madrid España;['27', '23', '42', '59', '54'];
Atlántico Casa De Comidas;351;3,5;2.685;nan;['Española'];nan;Calle de Velázquez, 31, 28001 Madrid España;['34', '41', '80', '108', '69'];
Aspen La Moraleja;381;3,5;40;['30', '55'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Plaza de la Moraleja, s/n, 28109 Alcobendas España;['34', '41', '78', '126', '69'];
KNIGHT'N'SQUIRE;264;3,5;2.706;nan;['Americana', ' Bar', ' Comida rápida'];nan;Calle Felix Boix 9, 28036 Madrid España;['26', '26', '43', '90', '70'];
Chevereolé;12;5;2.705;nan;['Bar', ' Venezolana', ' Caribeña', ' Latina', ' Española', ' Sudamericana'];nan;Topete 43, 28039 Madrid España;['0', '0', '0', '0', '12'];
Parada 36;17;5;2.707;['8', '18'];['Española', ' Mediterránea', ' Venezolana', ' Sudamericana'];['Opciones vegetarianas'];Calle ARDEMANS, 36 Guindalera, 28028 Madrid España;['0', '0', '1', '1', '13'];
Tapería de Malasaña;156;3,5;2.708;nan;['Mediterránea', ' Europea', ' Española', ' Bar', ' Pub'];nan;Calle Corredera Alta de San Pablo, 8, 28004 Madrid España;['10', '10', '22', '33', '26'];
Flamingo Rock;16;5;2.709;['6', '14'];['Mediterránea', ' Española'];['Cenas'];Calle de Cartagena 24, 28028 Madrid España;['0', '0', '1', '1', '13'];
Lar de Domingo;145;3,5;2;['9', '25'];['Mediterránea', ' Española', ' Internacional'];['Desayuno', ' Comidas', ' Cenas'];Carretera El Pardo-Fuencarral Km 1, 28048 El Pardo España;['22', '17', '13', '18', '75'];
Venta La Hidalguia;82;4;2.730;nan;['Española', ' Mediterránea'];nan;Calle Menorca 15, 28009 Madrid España;['2', '9', '6', '41', '22'];
Taberna del Quinto Vino;161;3,5;2.729;nan;['Mediterránea', ' Española'];nan;Calle Hernani 48, 28020 Madrid España;['15', '8', '28', '62', '40'];
Restaurante Tetería Sahara;149;4;2.731;nan;['Marroquí', ' De Oriente Medio'];nan;Calle de Estrellita Castro, 24 28004, 28032 Madrid España;['11', '9', '17', '61', '41'];
Hermanos Vinagre;79;4;2.732;['20', '35'];['Bar', ' Mediterránea', ' Española'];['Comidas', ' Cenas', ' Bebidas'];Calle Narvaez 58, 28009 Madrid España;['11', '6', '4', '14', '41'];
Green Club Cafe;109;4;2.733;['9', '50'];['Internacional', ' Pub restaurante', ' Americana', ' Mediterránea'];['Bebidas', ' Brunch', ' Abierto hasta tarde', ' Comidas', ' Cenas'];Calle San Bernardo, 90 San Bernardo, 90, 28004 Madrid España;['9', '7', '18', '26', '41'];
Bar Morales El Atomico;83;4;2.734;nan;['Española', ' Mediterránea'];nan;Calle MELENDEZ VALDES, 58 Bajo, 28015 Madrid España;['5', '2', '8', '34', '31'];
Milwaukee Burger;12;5;2.735;nan;['Americana'];nan;Calle Manuel De Malasaña 9, 28004 Madrid España;['0', '0', '1', '0', '10'];
La Madreña Castellana;170;3,5;2.756;['5', '100'];['Mediterránea', ' Española'];['Opciones sin gluten'];Paseo Castellana 78, 28046 Madrid España;['17', '17', '27', '37', '62'];
Qué Chévere Restaurante;26;4,5;2.757;['7', '15'];['Venezolana'];['Comidas', ' Cenas', ' Bebidas'];Calle de la Senda del Infante, 16B, 28035 Madrid España;['1', '1', '1', '8', '14'];
Tennessee BBQ;42;4;2.758;['7', '12'];['Americana', ' Asador'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle de Ricardo Ortiz, 20, 28017 Madrid España;['4', '4', '0', '7', '26'];
Cafeteria Alfe;13;5;2.759;nan;['Mediterránea', ' Española'];nan;Paseo de Santa Maria de la Cabeza 11, 28045 Madrid España;['0', '0', '0', '1', '8'];
La Chingona;76;4;2.760;nan;['Mexicana', ' Sudamericana', ' Latina'];nan;Calle Argensola 7 esquina Santa Teresa, 28004 Madrid España;['8', '8', '7', '13', '39'];
Cantina Singular;13;5;2.761;['8', '20'];['Mediterránea', ' Española', ' Bares para comer', ' Restaurantes de cerveza'];['Desayuno', ' Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde', ' Bebidas'];Calle Ruiz 16 Calle Ruiz 16 Muy Cerca De La Plaza 2 De Mayo Y Parada De Metro Bilbao, 28004 Madrid España;['0', '0', '0', '0', '10'];
La Tía Cebolla;705;3,5;2.762;['3', '15'];['Bar', ' Mediterránea', ' Española'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle de la Cruz 27, 28012 Madrid España;['70', '39', '52', '131', '126'];
The Shaker;22;4,5;2.780;['3', '19'];['Bar', ' Pub'];['Abierto hasta tarde', ' Bebidas'];Calle Alcántara 38, 28006 Madrid España;['1', '1', '0', '3', '15'];
Restaurante Dimdim;39;4,5;2.781;nan;['China'];nan;Calle Hartzenbusch 15, 28010 Madrid España;['0', '0', '7', '10', '21'];
Mitiko;94;4,5;2.799;['28', '47'];['China', ' Japonesa', ' Asiática', ' Tailandesa', ' Fusión japonesa', ' Sushi', ' Saludable'];['Opciones veganas'];Calle Sor Angela De La Cruz 22, 28020 Madrid España;['2', '1', '2', '12', '66'];
Salsaisarten;16;5;2.782;['35', '65'];['Mediterránea', ' Contemporánea', ' Española'];['Comidas', ' Cenas', ' Desayuno', ' Brunch', ' Bebidas'];Calle Goitia, 10, 28027 Madrid España;['0', '0', '0', '0', '16'];
Cerveceria Restaurante Kalenda;92;4;2.783;nan;['Mediterránea', ' Española'];nan;Calle Ocana 112, 28047 Madrid España;['9', '5', '8', '39', '31'];
Tabriz Restaurant;27;4,5;2.784;nan;['Turca', ' De Oriente Medio', ' Persa', ' Azerbayana', ' Árabe'];nan;Calle de la Alameda 6 6, 28014 Madrid España;['1', '1', '1', '1', '4'];
Flavia de Chamberí;111;4;2.785;['14', '60'];['Italiana', ' Bar', ' Saludable'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Trafalgar 25, 28010 Madrid España;['19', '2', '9', '13', '60'];
El Chulo De Madrid;11;4,5;2.811;nan;['Española'];nan;Cuesta De Santo Domingo 16 Cap: 28013, Madrid España;['0', '0', '0', '2', '4'];
Tonda;51;4,5;2.810;['5', '15'];['Italiana', ' Mediterránea', ' Europea', ' Pizza'];['Cenas', ' Comidas', ' Abierto hasta tarde'];Plaza San Miguel, Madrid España;['0', '0', '6', '3', '25'];
Bestia Kitchen & Bar;64;4;2.812;nan;['Internacional', ' Española'];nan;Calle Lopez de Hoyos,  9, 28006 Madrid España;['4', '2', '11', '17', '25'];
El Yantar De Ayer;37;4,5;2.813;nan;['Española'];nan;Plaza de San Miguel, 28055 Madrid España;['1', '0', '3', '7', '12'];
Terraza de Sabatini;254;3,5;2.814;nan;['Bar', ' Mediterránea', ' Europea', ' Española'];nan;Cuesta San Vicente 15, 28008 Madrid España;['28', '24', '31', '51', '66'];
Sentidos;195;4;43;nan;['Mediterránea', ' Europea', ' Española'];nan;Calle Francia 9, 28224 Pozuelo de Alarcón España;['27', '6', '20', '55', '82'];
El Descanso;243;3,5;2.815;nan;['Mediterránea', ' Europea', ' Española'];nan;Avenida Victoria 39, 28023 Madrid España;['21', '20', '42', '111', '43'];
Restaurante Ginger;2112;3,5;2.838;['20', '30'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Plaza del Angel 12, 28012 Madrid España;['140', '114', '249', '533', '285'];
Griller Chef;10;5;3.054;['11', '33'];['Restaurante de carne', ' Barbacoa', ' Española', ' Asador', ' Americana'];['Comidas', ' Cenas'];Estébanez Calderón, 7, 28020 Madrid España;['0', '0', '0', '1', '6'];
Pecados Argentinos;34;4,5;2.839;nan;['Argentina', ' Latina', ' Española', ' Sudamericana'];nan;Plaza Cascorro 11 El Rastro, 28005 Madrid España;['1', '0', '0', '8', '22'];
Restaurante Guang Zhou;58;4;2.840;['10', '15'];['China', ' Asiática'];['Opciones vegetarianas', ' Opciones veganas'];Calle Guarena 10, 28044 Madrid España;['4', '2', '3', '18', '31'];
restaurante Jaizkibel;24;4,5;2.841;nan;['Española', ' Mediterránea'];nan;Calle Albasanz 67, 28037 Madrid España;['1', '0', '2', '6', '12'];
Mundo Torta;54;4;22;nan;['Comida rápida', ' Española'];nan;Plaza Albufera 11, 28945 Fuenlabrada España;['2', '0', '12', '20', '20'];
La Curiosa Cervecería;19;4,5;2.842;nan;['Mediterránea', ' Española'];nan;Calle de Antonio Lopez 233, 28041 Madrid España;['1', '0', '0', '4', '14'];
Ciento29;14;4,5;2.866;nan;['Italiana', ' Mediterránea', ' Argentina', ' Sudamericana'];nan;Paseo De La Castellana, 129, 28046 Madrid España;['0', '0', '0', '1', '9'];
Don Buri;17;5;2.865;nan;['Árabe', ' Española'];nan;Calle Lavapies Nº 11, 28012 Madrid España;['0', '0', '0', '0', '17'];
Friki;19;4,5;2.867;nan;['Italiana', ' Americana', ' Bar', ' Pizza'];nan;Alcantara 71, 28006 Madrid España;['1', '1', '0', '2', '11'];
Bulevar 54;167;3,5;2.869;nan;['Mediterránea', ' Española', ' Bar'];nan;Calle Juan Bravo 54, 28006 Madrid España;['23', '6', '16', '42', '58'];
Saint Kuro Madrid;18;4,5;2.868;['15', '25'];['Sushi', ' Asiática', ' Street food / Comida en la calle', ' Fusión japonesa', ' Saludable', ' Japonesa'];['Cenas', ' Comidas', ' Bebidas'];Calle Del Espíritu Santo 30, 28004 Madrid España;['0', '0', '1', '0', '12'];
Restaurante Merche;28;4,5;2.870;nan;['Española'];nan;Calle Sanchez Pacheco 25, 28002 Madrid España;['0', '0', '5', '4', '17'];
Restaurante-Marisqueria Río Miño;124;4;2.871;nan;['Marisco', ' Española'];nan;Calle Limón, 9, 28015 Madrid España;['11', '8', '20', '31', '40'];
Adrián Restaurante;34;4;3;nan;['Española', ' Mediterránea'];nan;Calle Nueva de el Pardo s/n Local 12, 28048 El Pardo España;['2', '0', '4', '12', '15'];
Miss Sushi Avenida de Brasil;154;3,5;2.891;['12', '25'];['Japonesa'];['Opciones vegetarianas', ' Opciones veganas'];Avenida de Brasil, 16, 28020 Madrid España;['21', '4', '23', '48', '54'];
Wok King;52;4;2.892;nan;['China', ' Asiática'];nan;Calle Veneras 9, 28013 Madrid España;['4', '1', '3', '12', '13'];
L'Altro Mondo;107;4;46;nan;['Italiana', ' Pizza'];nan;Avenida Europa 22, 28224 Pozuelo de Alarcón España;['10', '5', '20', '25', '46'];
La Turulita;27;4,5;2.893;['5', '15'];['Mexicana'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle de Ibiza 8, 28009 Madrid España;['3', '0', '1', '3', '19'];
PrimaDonna Pizza Bar;77;4;2.895;['8', '12'];['Italiana', ' Pizza', ' Toscana', ' Del centro de Italia', ' Europea'];['Opciones vegetarianas'];Calle Argumosa nº 18, 28012 Madrid España;['8', '2', '6', '17', '28'];
L’Ambassade Robuchon Madrid;20;4;2.894;nan;['Francesa', ' Española', ' Fusión'];nan;Paseo De La Castellana 12, 28046 Madrid España;['0', '2', '2', '4', '10'];
La Almudayna;36;4;2.918;nan;['Española'];nan;Calle Espiritu Santo 5, 28004 Madrid España;['2', '2', '4', '6', '17'];
Ornella Caleido;9;5;2.920;nan;['Italiana', ' Pizza'];nan;P.º de la Castellana, Torre, 259-E Centro Comercial Caleido). 4ª, 28046 Madrid España;['0', '0', '0', '1', '6'];
Waniku;46;4;2.919;nan;['Mediterránea', ' Europea', ' Española'];nan;Calle Bocangel 6, 28028 Madrid España;['2', '0', '2', '20', '19'];
El Rincon de Sancho;34;4;2.922;nan;['Española'];nan;Calle Luisa Fernanda 9, 28008 Madrid España;['0', '0', '3', '10', '9'];
Shaka Poke Bar;15;5;2.921;['9', '15'];['Hawaiana'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Hermosilla 91 Local 3, 28001 Madrid España;['0', '0', '0', '1', '13'];
MOUNTAIN CURRY & GRILL;17;4,5;46;['15', '25'];['India'];['Cenas', ' Comidas', ' Bebidas'];Paseo de la Chopera 110 Salida de la calle jacinto benavente, 28100 Alcobendas España;['0', '1', '1', '4', '11'];
Hatillo Madrid;23;4,5;2.923;nan;['Cenas'];nan;Paseo de Ginebra, 26, 28022 Madrid España;['3', '1', '0', '2', '17'];
El Liberal;123;3,5;2.944;nan;['Española', ' Fusión'];nan;Paseo Zurron 7, 28042 Madrid España;['11', '7', '18', '54', '30'];
Corner Grill;21;4,5;2.945;nan;['Comidas', ' Cenas', ' Desayuno'];nan;Calle Arte 33, 28033 Madrid España;['1', '0', '0', '5', '13'];
Frenchie Bar;16;4,5;2.946;nan;['Bar', ' Café', ' Española', ' Restaurantes de cerveza', ' Comedor'];nan;Calle Infantas 32, 28004 Madrid España;['1', '0', '0', '2', '10'];
La Daniela Bernabéu;201;3,5;2.948;['19', '38'];['Mediterránea', ' Europea', ' Española'];['Comidas', ' Cenas', ' Abierto hasta tarde'];Calle De Gutiérrez Solana, 2, 28036 Madrid España;['16', '16', '46', '70', '35'];
Lamucca de Andes (Organik Parriya);42;4;2.947;['15', '50'];['Pizza', ' Mediterránea', ' Saludable'];['Comidas', ' Cenas'];Av. de los Andes, 25, 28043 Madrid España;['4', '4', '4', '8', '20'];
Joya Oriental;53;4;2.949;nan;['China', ' Asiática'];nan;Calle Hermosilla 101, 28006 Madrid España;['2', '1', '8', '24', '15'];
Bar Librería Vergüenza Ajena;18;5;2.950;nan;['Bar', ' Pub', ' Española'];nan;Galileo 56, Madrid España;['0', '0', '0', '3', '15'];
Restaurante Lion;68;4;2.971;nan;['Española', ' Mediterránea'];nan;Calle Bordadores 4, 28013 Madrid España;['3', '6', '5', '14', '29'];
Haveli Indian Kitchen;19;4,5;2.973;nan;['India'];nan;Calle O Donnel 46 Next To Novotel, 200 Meters From Wizink Centre., 28009 Madrid España;['0', '2', '2', '3', '10'];
Casa Tinin Restaurante;71;4;2.972;nan;['Española', ' Mediterránea'];nan;Calle Capitan Haya 19, 28020 Madrid España;['6', '3', '5', '20', '35'];
Empanadas Malvón;10;5;2.976;nan;['Argentina'];nan;Avenida Ventisquero de la Condesa 12, 28035 Madrid España;['0', '0', '0', '0', '10'];
de las letras restaurante;48;4;2.974;nan;['Europea', ' Contemporánea'];nan;Calle Gran Via 11, 28013 Madrid España;['3', '1', '4', '11', '15'];
La Trucha;99;4;2.977;['8', '25'];['Española', ' Mediterránea'];['Opciones sin gluten'];Calle Manuel Fernandez y Gonzalez 3, 28014 Madrid España;['13', '7', '5', '16', '32'];
Boccapan;20;5;2.975;nan;['Española'];nan;Calle de Fernandez de los Rios 69, 28015 Madrid España;['0', '0', '0', '2', '18'];
Terzio Bar;10;5;3.001;nan;['Española'];nan;Calle General Pardiñas 25 28001 Salamanca, 28001 Madrid España;['0', '0', '0', '2', '8'];
Tortuga Pizza;23;4,5;3.002;['2', '30'];['Pizza'];['Comidas', ' Cenas', ' Brunch', ' Bebidas'];Calle Barceló, 6 Local Exterior 7, 28004 Madrid España;['2', '0', '2', '1', '16'];
Cerveceria La Divina;18;4,5;3.003;nan;['Española'];nan;Calle de San Andres 11 Malasana, 28004 Madrid España;['0', '0', '0', '8', '6'];
El Rincón Ecuatoriano en Madrid;36;4,5;3.005;nan;['Ecuatoriana'];nan;Calle Barco, 8 Paralela a Gran Vía 32, 28004 Madrid España;['2', '1', '2', '6', '18'];
La Queda;13;4,5;3.004;nan;['Española'];nan;Calle de Antonio López, 48, 28019 Madrid España;['0', '0', '0', '3', '8'];
El Retoñar;17;4,5;3.007;nan;['Española', ' Mediterránea'];nan;San Bernardo 87, 28015 Madrid España;['0', '0', '2', '3', '9'];
Restaurante Cardumen;16;4,5;3.006;nan;['Española'];nan;Avenida De La Albufera 323, Madrid España;['1', '1', '0', '2', '11'];
Restaurante Trotamundos;125;4;3.028;['24', '71'];['Opciones vegetarianas'];['Desayuno', ' Comidas', ' Cenas', ' Brunch'];Paseo de La Infanta Isabel 13, 28014 Madrid España;['10', '13', '9', '32', '44'];
Picos Pardos Sky Lounge by Martini;39;4;3.029;nan;['Mediterránea', ' Española', ' Fusión'];nan;Calle de Velázquez 62, 28001 Madrid España;['3', '4', '3', '5', '18'];
Bunji;26;4;3.031;nan;['Australiana'];nan;Juan Ramón Jimenez 26 Distrito De Chamartin, 28036 Madrid España;['1', '2', '3', '9', '10'];
Pizzeria La Esquinita;14;5;3.032;nan;['Italiana', ' Pizza'];nan;Donoso Cortés 90, 28015 Madrid España;['0', '0', '0', '2', '12'];
Restaurante Bonsai Garden;82;3,5;3.030;['34', '41'];['Asiática', ' China', ' Sushi'];['Opciones vegetarianas', ' Opciones veganas'];Valle Pinares Llanos,8, Madrid España;['4', '6', '13', '45', '13'];
Asadero Miguel Ángel.;25;4,5;3.033;nan;['Ecuatoriana', ' Sudamericana'];nan;Plaza de los Mostenses 1, local 39.40 Mercado Junto a Gran Via a la Altura de Plaza España, 28015 Madrid España;['0', '1', '1', '9', '14'];
La Taberna de Gadea;111;4;3.034;['15', '25'];['Española'];['Opciones veganas', ' Opciones sin gluten'];Calle Sajonia, 8, 28022 Madrid España;['14', '5', '12', '34', '46'];
Darilo's Pizza Boadilla;11;5;31;['10', '24'];['Pizza', ' Comida rápida'];['Cenas'];Calle del Convento 1 Local 2, 28660 Boadilla del Monte España;['0', '0', '0', '0', '11'];
The Cofee Bar Calatrava 10;10;5;3.055;nan;['Reservas'];nan;Calle calatrava, 10 La Latina, 28005 Madrid España;['0', '0', '0', '0', '6'];
La Barra;64;4;3.056;nan;['Mediterránea', ' Europea', ' Española', ' Contemporánea'];nan;Calle Garcilaso 1 Bilbao, 28010 Madrid España;['4', '5', '9', '21', '24'];
Ríos Rosas;71;4;3.057;['25', '35'];['Restaurante de carne', ' Española'];['Cenas', ' Abierto hasta tarde', ' Bebidas', ' Desayuno', ' Comidas'];C/ Ríos Rosas, 6, 28003 Madrid España;['6', '5', '11', '14', '29'];
Il Quattro;57;4;3.059;['9', '27'];['Italiana', ' Mediterránea'];['Opciones vegetarianas'];Paseo de Ginebra 26, 28022 Madrid España;['8', '0', '5', '20', '20'];
Bamboo Sushi Bar;25;4,5;3.058;['20', '40'];['Japonesa', ' Mediterránea', ' Fusión japonesa', ' Sushi', ' Asiática'];['Comidas', ' Cenas'];Calle Bahía De Almería 11, 28042 Madrid España;['2', '1', '1', '4', '15'];
El Ancla;34;4,5;3.060;['7', '28'];['Mediterránea', ' Española'];['Opciones vegetarianas'];Calle Ceuta 23, 28039 Madrid España;['1', '0', '4', '10', '17'];
Lai Fusion Food;23;4,5;3.081;nan;['Sushi', ' Asiática', ' Japonesa'];nan;Clara del Rey, 24, Madrid España;['0', '1', '1', '7', '11'];
La Vieja Alqueria;40;4;3.083;nan;['Española', ' Mediterránea'];nan;Calle Suero de Quinones 28 28002, 28002 Madrid España;['0', '1', '12', '14', '13'];
San Telmo;104;3,5;3.082;nan;['Restaurante de carne', ' Argentina', ' Barbacoa', ' Sudamericana'];nan;Paseo De La Castellana, 143, 28046 Madrid España;['11', '13', '7', '31', '38'];
Gymage Terrace;1197;3,5;3.084;['10', '20'];['Internacional', ' Española'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Luna, 2, 28004 Madrid España;['211', '105', '190', '260', '319'];
Burritos - Chueca;13;4,5;3.085;nan;['Mexicana', ' Comida rápida', ' Internacional', ' Saludable', ' Venezolana'];nan;Calle de Augusto Figueroa 13, 28004 Madrid España;['0', '0', '2', '1', '5'];
NAP Malasaña;48;4;3.086;nan;['Italiana', ' Pizza', ' Mediterránea', ' Comida rápida'];nan;Calle de San Bernardo 51, 28015 Madrid España;['6', '2', '4', '6', '10'];
El Mirador de Palma;35;4,5;3.087;['7', '25'];['Mediterránea', ' Española', ' Bar', ' Café', ' Pub'];['Comidas', ' Cenas', ' Desayuno', ' Brunch'];Corbeta 8, 28042 Madrid España;['1', '0', '4', '12', '17'];
Serendipia La Caza Endulzada;20;4;3.310;['5', '14'];['Contemporánea', ' Latina', ' Café', ' Europea', ' Española', ' Fusión'];['Desayuno', ' Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde', ' Bebidas'];Calle San Bartolomé 21, 28004 Madrid España;['1', '1', '3', '2', '10'];
Barracuda Mx;139;3,5;3.110;nan;['Mexicana', ' Internacional', ' Sudamericana'];nan;Calle Valenzuela 7, 28014 Madrid España;['15', '23', '16', '27', '43'];
Bar Casa Marisa;21;4,5;3.109;['10', '25'];['Española', ' Pub restaurante'];['Desayuno', ' Comidas', ' Cenas'];Calle Alzina 11 Bar casa Marisa, 28044 Madrid España;['1', '0', '2', '5', '13'];
LEV - La Escalera del Vino;8;5;3.111;nan;['Mediterránea', ' Europea', ' Española'];nan;Calle de Lope de Vega, 20, 28014 Madrid España;['0', '0', '0', '0', '3'];
致青春 To Youths;13;5;3.112;nan;['Saludable', ' China', ' Asiática', ' Sopas'];nan;Calle de los Reyes 8, 28015 Madrid España;['0', '0', '1', '0', '7'];
nan;8;5;.º 137;nan;['Americana', ' Comida rápida', ' Argentina', ' Sudamericana'];nan;Calle del Príncipe de Vergara, 56 Lateral derecho, 28006 Madrid España;['0', '0', '0', '0', '6'];
Vukata;79;4;3.114;nan;['Restaurante de carne', ' Mediterránea', ' Barbacoa', ' Española'];nan;Calle Maqueda 138, 28024 Madrid España;['6', '6', '10', '20', '37'];
Restaurante O Camiño;88;4;3.137;['26', '53'];['Marisco', ' Mediterránea', ' Española', ' Contemporánea'];['Comidas', ' Bebidas', ' Cenas', ' Abierto hasta tarde'];Calle Suecia 44, 28022 Madrid España;['9', '5', '12', '32', '30'];
Restaurante El Roble;40;4;3.136;nan;['Mediterránea', ' Española'];nan;Calle del Fray Luis de Leon 14, 28012 Madrid España;['4', '0', '3', '11', '19'];
Iztac;163;4;3.138;nan;['Mexicana'];nan;Plaza de la Republica del Ecuador 4, 28016 Madrid España;['11', '20', '16', '33', '77'];
Empanadas Malvón;9;5;3.139;nan;['Argentina'];nan;Calle del Pez 36, 28004 Madrid España;['0', '0', '0', '1', '6'];
Los Torreznos;102;3,5;3.140;nan;['Española', ' Europea'];nan;Alonso Cano, 69, 28003 Madrid España;['8', '1', '32', '37', '20'];
Artists Room;40;4;3.141;['15', '35'];['Española', ' Internacional', ' Contemporánea', ' Fusión'];['Comidas', ' Brunch', ' Desayuno', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Hermosilla 59, 28001 Madrid España;['4', '0', '3', '6', '19'];
Tofuro;15;4,5;3.142;nan;['Española'];nan;Calle de Arganda, 28005 Madrid España;['1', '0', '0', '0', '14'];
Lateral Castellana 42;577;3,5;3.163;nan;['Mediterránea', ' Europea', ' Española'];nan;Paseo Castellana 42, 28006 Madrid España;['90', '43', '117', '167', '82'];
Anaur;33;4;3.165;nan;['Mediterránea', ' Española'];nan;Calle Gonzalo de Cordoba 22, 28010 Madrid España;['1', '1', '4', '12', '14'];
Moraima;40;4;3.166;['10', '20'];['Mediterránea', ' Española'];['Comidas', ' Cenas'];Cea Bermudez, 55, 28003 Madrid España;['1', '2', '8', '11', '17'];
Al Sur;42;4;3.168;nan;['Española'];nan;Calle Zurbarán, 8, 28010 Madrid España;['2', '2', '4', '14', '13'];
LAAB;21;4,5;3.167;['5', '20'];['Mediterránea', ' Española'];['Comidas', ' Cenas', ' Desayuno'];Bravo Murillo 84 Bravo Murillo 84, 28003 Madrid España;['0', '0', '1', '6', '13'];
La Cueva de 1900 - Arenal;230;3,5;3.169;['9', '28'];['Española', ' Contemporánea', ' Bares para comer'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];C/ Arenal, 6 Junto a Plaza Puerta del Sol, 28013 Madrid España;['28', '10', '25', '28', '61'];
La Tagliatella C/Orense; Madrid;140;3,5;3.170;['15', '17'];['Italiana', ' Pizza', ' Europea'];['Opciones vegetarianas'];Calle Orense 11 28020, 28020 Madrid España;['12', '12', '20', '37', '36']
Parrondo;34;4;3.193;nan;['Mediterránea', ' Española'];nan;Calle Santa Isabel 8, 28012 Madrid España;['1', '1', '7', '6', '14'];
Restaurant Wacamole;10;5;3.194;nan;['Mexicana'];nan;Caballero De Gracia 7, 28013 Madrid España;['0', '0', '0', '0', '10'];
Kitchen Club;34;4,5;3.195;nan;['Contemporánea'];nan;Calle General Pardinas 103, 28006 Madrid España;['2', '2', '2', '3', '22'];
Alegrias;54;3,5;3.196;nan;['Mediterránea', ' Española'];nan;Calle Corredera Alta de San Pablo, 6, 28004 Madrid España;['6', '4', '3', '12', '11'];
Sichuan;33;4;3.197;nan;['China', ' Asiática'];nan;Calle San Leonardo 3, 28015 Madrid España;['0', '2', '4', '10', '13'];
Cafés Tornasol;15;4,5;3.198;nan;['Café', ' Internacional', ' Española', ' Street food / Comida en la calle'];nan;Calle de Santa Isabel, Nº5 Planta Baja, Mercado Antón Martin, 28012 Madrid España;['1', '0', '0', '3', '7'];
Troade Beer&Burger;72;4;3.200;nan;['Americana', ' Mexicana', ' Pub con cerveza artesanal', ' Bar', ' Comida rápida', ' Europea', ' Restaurantes de cerveza'];nan;Calle de la Virgen de Lluc 43, 28027 Madrid España;['6', '8', '7', '13', '36'];
La Tagliatella C.C. Plaza Río 2; Madrid;53;4;3.218;['18', '20'];['Italiana', ' Toscana', ' Siciliana', ' Del centro de Italia', ' Del sur de Italia'];['Cenas', ' Comidas'];C/ Antonio Lopez 109-111 CC Plaza Río 2,  3ª planta, 28026 Madrid España;['8', '2', '5', '8', '27']
The Place to Be;57;4;3.219;['20', '60'];['Mediterránea', ' Contemporánea', ' Fusión'];['Desayuno', ' Bebidas', ' Comidas', ' Cenas'];Plaza de Santa Barbara 10 Hotel Petit Palace Santa Bárbara, 28004 Madrid España;['4', '3', '6', '11', '20'];
La Huerta de Casa Ricardo;218;3,5;3.221;nan;['Mediterránea', ' Europea', ' Española'];nan;Avenida de la Ciudad de Barcelona 5, 28007 Madrid España;['21', '21', '34', '95', '36'];
Restaurante Yerbabuena;26;4;3.220;nan;['Española', ' Mediterránea'];nan;Calle Hileras 2, 28013 Madrid España;['0', '0', '3', '4', '11'];
Caracola;25;4;3.222;['2', '6'];['Española', ' Mediterránea'];['Opciones vegetarianas', ' Opciones veganas'];Santa Isabel, 5 Mercado Anton Martin, puesto 19 - exterior, 28012 Madrid España;['2', '0', '5', '3', '13'];
UDON Diversia;129;3,5;52;['3', '20'];['Japonesa', ' Asiática', ' Sushi', ' Fusión'];['Opciones vegetarianas', ' Opciones veganas'];Avenida Bruselas 21-23 C.C. Heron Diversia, 28108 Alcobendas España;['21', '13', '20', '25', '37'];
Vagalume;101;3,5;34;nan;['Mediterránea', ' Española'];nan;Avenida Libertad 15 Barrio de Los Castillos. Parada de Metrosur Puerta Del Sur, 28924 Alcorcón España;['14', '3', '15', '37', '32'];
